,ID,preco
253,77127038160463942590335903852591340784,210544.28
254,6159106674739264985139788559295227848,217380.77
255,326156537838995773614491994223310166167,245005.62
256,17562890935373533129845481915845643767,72181.22
257,153624945700491628123318975737455647526,156057.66
258,56798121749860804483268477987799591402,129218.17
259,296403054212351645259335217689723776337,154340.98
260,315674763947010160324251709578030138748,130396.86
261,233418999141807845640279803044042311015,238785.42
262,113424247324169052605619845514008181149,176950.11
263,88718838234886356478932303224515037900,201187.48
264,158242357867305611244314295956994595908,80848.93
265,180050907811051515642540697055573914638,131936.88
266,208718402519276222453036225006956058982,219671.45
267,121973321240780814410769164262295358241,53709.293
268,190027948453602761860609413670708567389,58926.004
269,146628616362535824430387055328129616126,66312.52
270,316511344353507089114471820775361278879,101975.82
271,45927308745151329208822668773104342646,372843.34
272,312459762106950083921103543798236671673,67027.05
273,277270510242400375167361222299507067304,39138.87
274,65490000658134998082958798215924329706,151433.17
275,106415666200611460132156162247801041114,81673.2
276,291008801159868517301850444268749651832,123511.41
277,284069324121366220253301658267578812297,148635.05
278,315624667267501301808035051574084302855,248700.55
279,103335512794819831387497355652869498845,99985.75
280,2545180518629842633886113009667810387,152528.27
281,314138839709238470295944894265454313835,107057.85
282,111687636651188736479469192425193430150,132913.44
283,39024041605314985698717304206355364209,147091.0
284,105918162749636100722880025831378047266,164247.03
285,277635020388776263932108318624389540517,111329.336
286,144111644304374197075690798170144869640,118458.305
287,149220409085869982813283205357522855320,239812.42
288,238448735974835100879759934391793698485,67662.13
289,11226640079520709849071249934404426008,119362.21
290,164035050811341222965184360915065969259,95448.01
291,96101930407794985050095583452276879079,216251.19
292,72218053762958231791717918371520436844,90436.43
293,260361840528102192520684221809377101597,122491.82
294,23147556557555101453598084458882409495,217814.94
295,168214631535777508346440607914611382492,42995.715
296,337040103728522557150160939395038141838,163606.58
297,6751236391654733090425124357479155378,163130.94
298,147519625730972592938543965655293916646,203850.67
299,86162418283077542673383954038178267862,280207.7
300,197638859413296462106262829747252677552,166395.14
301,18794464486922023699114138681792838308,138360.3
302,172527459246972597245776766060274494563,160164.42
303,169154706233372191476843070438383725691,238391.25
304,38066274568986876891577051963705324231,85649.086
305,92936337472400638089030349692323152584,85369.04
306,204529959566322062354452111709488331583,304607.06
307,36127400069489077476694168171878016858,70213.79
308,221532118864271535927639177215248214732,276835.88
309,164534898821257567143264700959033027099,113975.28
310,82449035412490621556123561781393806354,128218.55
311,35236399416885227319834901436355076988,157337.16
312,263273993492311768797184315889285528932,138921.0
313,183013007617527422322912240660473103432,112504.76
314,7840003845765351171797199783151364822,122514.71
315,177957818445309148827659288812197094074,105945.07
316,126385053622239481667097755267374798622,105376.6
317,215301008836414641506583034799063568158,49275.754
318,266965761351957069727243745857637167659,156276.7
319,272329401050090825895763267816197735588,68739.414
320,265195309350689844038708945539060309661,148632.3
321,289395364983758357397971169855278471322,327349.1
322,332796627438058864291898229042235342951,28859.992
323,175917551140883141795037990531519543240,71941.68
324,204406494873846011805635599205887066179,113556.48
325,50355919954644773036751049470306026156,85962.06
326,92015484752865775451865546742028550300,180595.02
327,37102409256457033351888174451887144354,152816.95
328,223404361152014604224860576223901768673,64939.633
329,280215138896379949922724969714555028552,296613.16
330,202170335507077282704168836821454405201,70451.57
331,227662368694296361284043787553421937425,157480.14
332,204725069547838545905116552667512171739,85888.18
333,128661425520519739648368036655067975209,257151.95
334,22722612604860017843680878975973374585,71878.24
335,335870961243121279981535856059008748749,132717.36
336,118859981932795150089792205855747252930,154962.66
337,74965789536945894253009239149699520762,84419.945
338,136391401986601538359985346052740970349,62073.023
339,92296123978569469439327389206528436122,151762.28
340,255117064556882410599317119194918434485,193297.34
341,179859791086202145166497212090218511531,165978.81
342,170672780801231452454320846702722165,56413.87
343,318937285121422966322345292813455588645,249117.69
344,296762097240489523457974340074217269188,307648.8
345,133555035613308891415579740990457962400,122792.58
346,241293737761935352117492341109609317099,217247.83
347,11385872783406783869939438947480275142,118363.35
348,36141366834185512112735367071134310743,158643.02
349,116538633170460703295171710881766916204,56558.5
350,176644758405393884344682490885757123709,130042.6
351,329914256133237980744522513765339137787,113346.0
352,169082737028583597257844729507831399529,157828.67
353,212064031353664010861953409740849768978,226096.1
354,230744060791809800541211130734689409278,135001.81
355,183584947378883600635831930689811067143,124485.47
356,290815124032872582790339868752171265167,96874.01
357,62191759507199989627485970116350540568,102864.805
358,337063719847417953173670418119011282390,98890.59
359,39962227771838830570528903234543460580,159251.2
360,331999479495201650627337597841971737884,155703.97
361,60264331864246382732781187606587002328,117061.5
362,224933593477147150433970207428009294755,36777.34
363,152866156697382859519379834897268538299,139011.9
364,67308093839605192941188191825411917546,258075.92
365,128362820340085648341595523659668863704,162164.84
366,124517832462101351239094427415256324389,111984.5
367,56729941339379534015954878710602095904,146067.02
368,311773875287544440312250961163424567042,118794.63
369,314912633713535174581180374639128406595,62165.832
370,153679577414829695601261017646990002276,195495.92
371,106711020169620602313974449037661160439,115597.17
372,56881347919600842567247819107184357894,198493.72
373,161872083709664530842117905994699191841,61423.145
374,81924052478685255522580343435435833772,146694.5
375,262007119510591378994519430263187291346,61140.14
376,296748435292428214629267051130429489684,116519.28
377,249828247379740781234165598483895355357,131210.92
378,277981095966896346273245895283085819740,166832.86
379,90234167741659184513155255895940811949,99033.26
380,194691712153750744852398990985362018473,103950.0
381,236823484151568051459916798653849558459,253958.73
382,50375694801583610605098622125725209385,127325.55
383,187465811568658339312726601581148341441,83362.69
384,115777228374378619819334671249584202046,163883.14
385,211091799669710674135635878963533229151,82289.22
386,320329724074163973884388023741789673036,232448.95
387,274827734811566087210107668885431666977,237804.73
388,259075466468728592180737046451687874470,67983.68
389,259825699062721087694638318987526981011,149349.22
390,5246425804952073238184429222332926636,80649.4
391,293051329000567519441119297188276921778,194304.25
392,3231540028414203433670018289918153255,92627.0
393,268226706087195522061242392804788613743,85687.06
394,150744651593610266259146636305450919363,175358.11
395,323736125910388534357226068300123064948,370027.7
396,319898420964571147034931155287810971920,120849.586
397,243630259454790012713117036958491157772,86383.49
398,210180446917269683105982852465187378298,141179.55
399,54444708637414054767237168258896112937,101805.95
400,133986744555645987499983705817413990072,127053.875
401,250244448666475964042369734288380577388,62730.74
402,55887131065564844500019282723278814214,140267.6
403,234265326475981359123999478107509743525,140107.33
404,9317368551037206228936339951310175961,125525.625
405,104524351861916495443026614432722770807,160827.44
406,26264335864853898222111403283312743618,123420.61
407,298982937635192579117121148751775959271,102714.69
408,96422912548463747287433975142976025111,92788.68
409,55479551389251582199207158372128462866,145802.92
410,70416597313137906229931576437334103003,91704.734
411,110157631634724582210490067636737247624,54929.23
412,4468858457543132718423567204882102045,93656.1
413,316972191024207549673225894265638618714,84558.81
414,313779704452684182593253449432589350624,110200.17
415,331349742528197359475933855906436493370,90936.445
416,181731657063580518307883715268222983108,258825.67
417,126723369549827863066455614484306345240,106117.625
418,194367131005549786987629629984447848633,149690.06
419,95873882560128687070893113620882816186,79188.01
420,172629951221474183349925121661228636139,396961.97
421,54007063048272836843163826111579005630,60251.496
422,255355683145393292864393565010987674006,129982.5
423,101496149631403709299058604450147042146,97069.766
424,15489067752769554864499783507678702265,131870.31
425,162906594535534700842355177470068359574,126552.14
426,221376067392104453771659515786994880311,65612.42
427,249115671674349388882271454610773898701,348777.72
428,31827184961681588338922225107109979250,55032.34
429,290054664828736342683552786675361660226,95995.234
430,214386485127748125403393796304088116779,95222.15
431,87676138756704731271285529296544682269,157771.95
432,287981257133695553250952364560859097935,69149.63
433,219472680955815008332297485032544104509,42442.395
434,64822638888735927182924949296131933241,139743.34
435,331847510321724520651241067769811487102,94295.63
436,176319707233738456657157012123615619883,264443.34
437,21847454048307710660574754283326757755,306288.4
438,178707497948317601055163931456415665437,83478.375
439,27810879916578751734526206007722188224,76950.9
440,111926006780044181097317107534990505116,123562.11
441,280697464284526580793156521597601193820,122313.516
442,258079370502877823260302943231494904423,57871.492
443,107742716556252594441465304974350469614,68333.55
444,124921033087156631176835017182354138408,136369.33
445,259356718937726802321852241810601569598,79342.27
446,81103988643347861425784459889720439300,85515.26
447,297853622231897754153292016465620687504,127458.59
448,81773933537611760394182001165337385908,115138.35
449,208929469595869208522286717248520602898,152689.77
450,151479305812246296978060331674468422000,132041.05
451,295569090265465964010686012162313450011,159570.31
452,140783270136421213652990591057382827509,130461.97
453,74037721291516914561855789130173076591,148702.8
454,98333829249884475641014683033150081619,124572.945
455,260023981107718268413229788682872899046,206037.84
456,328258231093863433614459920714191263059,110675.27
457,263452152420585174538638921667274833603,220467.42
458,51586084107767672841702930516170103969,88823.97
459,283897028849011973944747183885229932017,118838.82
460,331138461195075167485737825888794572973,178469.97
461,228567136837123248142184771183777772953,154329.61
462,297457385992771660913967918912551170998,134843.03
463,291162305270683110280658422166344494029,91366.56
464,286655674068628645138151923431372941368,95089.35
465,318789464169846730064539026634903897484,117925.13
466,106776643994191986533337321242244670439,268185.9
467,48392888309158853856188824058289876147,96301.26
468,328872816646902379462293159937046722468,71224.336
469,86642223993228367535264339891362309051,149276.3
470,214229203584256123680821853619054432300,130218.2
471,165741271975315306368680626170825834688,129215.6
472,31983855508080163141987259838853389518,66682.76
473,224364418376208903830838382547271085465,123941.25
474,177889796794421615403202522992143264890,112794.09
475,126801676429752232838529607158707401846,428238.6
476,124661190141457513323186551627753051082,73473.72
477,7041697892127341987001143549758114720,68847.05
478,193129238635403926232841707384878455120,112254.15
479,324896150788986012942811388542949704634,242171.58
480,326164667304114973104339624194608886222,141511.08
481,215952799460166033107928595284358051489,151942.16
482,167156262573964009197930660487167824052,171272.77
483,18856604109131417536085073141053417823,237626.33
484,271610976519587376264257992818210627581,71567.12
485,194184145565459708677874268613757157439,128264.34
486,289827076414404499159888406196751247374,119458.195
487,161773394776690126554769983912267648658,102261.836
488,138402617857733106369787017206351809951,211368.19
489,20591772586395542399039033716079257576,152844.05
490,69760291354773592395107689426551763905,358522.12
491,82690471414536915305853967859373593347,139622.44
492,142055841811516579176066875087921080819,82569.445
493,166202509786522520403276854376573981756,156309.03
494,240806455223825601066471751913898393687,103326.89
495,233716437310532169585110874661780197792,83077.42
496,71063402938995908386040259035952263515,128126.91
497,36229242614265364689331802268450870435,112661.234
498,317003877300987031543735949602774664631,145541.38
499,191340490225964915667560462871290272477,88126.72
500,51038898305373222161360392103120644775,131405.98
501,274338784929767326134776034077931564569,91502.2
502,321890242054874337080912983116404430044,65805.28
503,226080034510856939343545789755663515741,214842.22
504,100723384733133038803595686849729443438,286188.56
505,100927701833483561012604839333376365967,150041.33
506,247325902919863398208533809739733450345,232416.34
507,237406738023116054297332994212779101762,56213.676
508,205929333459467797843727680418120712070,59857.707
509,19146802584371482646335453796056565472,269722.53
510,163729720602744536581424125256881955686,57217.77
511,49804492897965824309917999576575109943,122182.33
512,185388727120576192962044578331704781880,273556.56
513,123058071202194426895012035743219001289,78287.32
514,312520238576632598228440803890403767926,217743.34
515,95115376305329579596116091952819540944,75646.35
516,236058149806192010856041048366061411502,86707.08
517,280100323833114758402041431186321834554,86707.08
518,111323845618354678238449509665666921754,105721.19
519,271768350119338717085726429552307351513,69129.55
520,112811980260626751178346295878689225842,161605.55
521,11816836773910305654922516562702509285,96151.35
522,326443397774080143015942987386473362614,87721.4
523,61094470387692517430658936857237773615,160835.7
524,271430711389934751881245542422538886060,98967.52
525,10793201247411889809636817437272131033,121678.89
526,95845752449680162712716465067157216957,59775.113
527,198773178145633600393172759765838153280,99265.61
528,337911332169500827623023837842715209443,132939.1
529,128431809294439714066374506870596865658,149900.27
530,102250819729350387181204419558821346338,306791.84
531,268279231825124614977118617040225564894,78964.484
532,254788726454418026848612661956473006041,72146.43
533,320051429149046565946487150638690487102,115668.73
534,56918976805083191562686775712562787901,55969.637
535,27965491676304632863583002070175953285,117037.516
536,110794181032443041276195390933526430978,104546.516
537,337218857073158675145565099452779927207,47779.668
538,318213978354329609309219096352434754200,69357.664
539,44505838565514302890947462766459630825,153736.45
540,33953345146859114255252361343587553107,65602.555
541,253667004293469138359506658881745421425,105967.05
542,58220795848167908775736511950253582042,69570.19
543,180685890452228107025269446835283576857,121486.37
544,4981841939230810247513916071918835646,80803.25
545,64743845997576568132975627174418022111,114538.9
546,139838954657892100275223323319452551412,112397.75
547,134874112655017301518319033376348456390,310066.84
548,102681862174243475815008054404547171282,55805.42
549,212412735715701448918553959364902743590,155089.58
550,289992973011397366065912451858198557511,105029.76
551,130018796794999460418733581772491136381,302922.9
552,5023522060899272298790964759737135657,75150.74
553,82837565102144566682574514154056976223,140706.86
554,83655783920188568289903856934000602132,75316.03
555,318477286900467817983372753545782050155,50812.96
556,88891779121551351960035066933598121144,54628.582
557,248392248127418024607877745289882177886,148536.53
558,61806210876450921720738725944753767576,133243.98
559,210637949969470103305364826200394602668,231244.45
560,200860273409559762489754922126124460499,168886.58
561,23946811375191008332883552738373753322,76379.12
562,119386292301111555197618147236731869277,80442.87
563,174018995374369319486496364383519400162,89973.24
564,179448109797136395231481876631581397675,41349.41
565,120784178779993314234932187314204363984,75121.84
566,278603741132736716638289487307931011138,68957.35
567,253446872028041611190586273152902146891,91955.08
568,120271760678385755951064685613770292337,125614.984
569,337670103523368592515663277182832406729,178554.78
570,128277377790363812437154508460452213317,89055.29
571,183695530152749274490737747835695944248,127055.66
572,159619284576600326473829064884801139230,198050.23
573,128000611239707567695242476443268746435,118888.164
574,281740190896547727421175482334095689948,129554.336
575,333230651855393720010806493395286988133,52946.637
576,311831497248246451930231395333304258185,247368.83
577,88039151352780027989648561860228188881,120538.77
578,247929701892040130208049451383798628289,150831.12
579,22673544218895661317511238175261413259,103797.55
580,239563090628829040149113535161804103252,133130.73
581,284169409721499504818746288183274288076,86228.28
582,105615742735874062805844244813888664100,156623.55
583,198357667336958846069234212084186182715,156916.22
584,45240555661751897284173344721770837089,98311.08
585,300336449869719541152628709197421268523,126424.945
586,48765290108410689198627527385415944312,155167.31
587,119681516297721332107749826625614435127,31157.275
588,307772151905458043683301328356763634630,82461.02
589,137027334734151610828074716909421932070,108380.875
590,28207977344844330490204461677540439148,56954.46
591,119130678234225494136915168785644197842,87809.4
592,148976980754273140572945222658578432079,71389.23
593,41611963647092487683877674541003467809,75625.29
594,177732197031835706824403332206516306551,88197.33
595,100874201690462342491773650893779852232,113053.88
596,86492797382896578529450778609930870361,162916.17
597,316865842599939585643451808470960716316,155067.77
598,100759449049831626393100816650577650175,102445.68
599,75442930062857035184698520573255907420,137196.4
600,33059406063791470453382870552517627429,123832.27
601,203822771193132930494407216089620036302,273212.53
602,303818353920140393568977086360590929599,211340.66
603,301500245473958610443549900101400466402,120284.375
604,156254405908156426464423735905071086087,77572.45
605,212151510163972059047886298414642289590,41039.188
606,241910254944415000752169551715323587339,53905.062
607,36472811643322008210493233576368134069,339875.8
608,251204431779387849447114000224092345169,131842.72
609,267410964895111189053052562638507709968,139888.81
610,121572096139248640950851916578601468229,150197.4
611,317597703367201219344845637604350486925,215613.86
612,148612275731124805806897970061312361960,127568.836
613,198142592461100810990382287069473050450,75962.05
614,11286119718765541049791851561661099007,58649.62
615,135376802680250879343292963761062840238,159356.3
616,237268838344372418913762084833055479307,128510.1
617,184380446777945972346911494083630121801,48869.504
618,333158587985125966964490518885708721177,113923.07
619,84101259913872300747030069710576531866,108874.95
620,304393006180464617343377665015577501403,80840.78
621,119542110356801009030055402107506948986,143853.27
622,291290481881069055462480270825519437594,321121.34
623,322105189563178717025707596246780727949,87820.586
624,231368281118766353918636916615293601388,104078.75
625,79532318984493657164561873412284061221,84387.53
626,114835337661885615240052749970888237263,126624.77
627,137859315795402430371418977522669165001,231846.55
628,81159863560413824672014219813709311741,91332.58
629,337753814157075582613627938844965931729,173267.8
630,285777752812788660028138718177615049912,62816.453
631,160769082415035518917867012822285413977,198358.14
632,295441816995454167018897533312462315076,109701.836
633,66018762066032390240600345709743387759,152813.23
634,298199027468495569071274232638331451153,276432.47
635,31957283464425535952917827412308441117,251949.5
636,318773848605688206471307259644144549365,74222.86
637,139755276687475991448572203887242974307,246186.25
638,161269208620000804405576086996214520695,103671.734
639,70811891252692157022347216629588066357,88377.266
640,31121780825176179490915696816931033527,56495.84
641,166529984339107804169612041965498566836,182495.77
642,309081328797819721109615405135015057033,144592.38
643,7277521748293391699282010386393807471,71518.59
644,259383724127574089585738323411522443338,141627.1
645,215843138103250239251039366779487365075,125112.87
646,120052396172889225013345311427786109727,84445.695
647,161064470997551820403858079428248144875,86194.02
648,309157111036713761184493398899035095506,102786.97
649,307289065855642829700804869807412591990,170158.66
650,138969270737274509609198977467892474342,150687.5
651,216486588486886867921042703926996787386,79711.875
652,225487560084324622968974034079031537860,142475.55
653,205612561519888301429414207400253350241,106364.555
654,329834097355352278373802841743925847066,50178.188
655,296363892448997435754121045128098846687,119148.016
656,238692080165135632721982807866900733163,127531.17
657,148428841736706479769764091847958753067,363514.28
658,241933093333258142916210754296188482716,248645.0
659,206982540434092318704128502027199598444,248597.47
660,215071815144074754142377518011786193718,68912.68
661,190068723749300115206811667370343271842,136161.72
662,89634158761093058164292060909833551596,98290.79
663,267397995993867431483202231754079364768,108105.96
664,174696380995562212613058722443613630828,94431.945
665,278028292855581253984153783642108295505,85515.26
